json_file,model,batch,epochs,tag,avg_step_time,avg_power,avg_mem,map50,pwr_mean,pwr_std,pwr_max,pwr_min,throughput,energy_per_img
yolo11n_b2_run4_20250719-210021.json,yolo11n.pt,2,,,0.05888720468755082,16.762813953488372,1545.75,0.55542,16.762813953488372,2.1083495381724195,21.427,15.025,33.96323548743373,0.49355762820920146
yolo11n_b2_run5_20250719-210047.json,yolo11n.pt,2,,,0.06903127656266861,16.79347808764939,1553.53515625,0.55542,16.7934780876494,1.9120175954672651,20.868,15.479,28.972374546548355,0.5796376151588201
yolo11n_b2_run6_20250719-210111.json,yolo11n.pt,2,,,0.05971754531259421,16.80379830148618,1544.25390625,0.55542,16.8037983014862,2.059321246287506,21.226,15.457,33.49099480782254,0.5017407932463472
yolo11n_b2_run7_20250719-210135.json,yolo11n.pt,2,,,0.06213655781238003,16.768402654867252,1550.47265625,0.55542,16.768402654867256,2.111385182993952,21.059,14.852,32.187170812373544,0.5209654104927129
yolo11n_b2_run8_20250719-210159.json,yolo11n.pt,2,,,0.06451142187506775,16.830896103896105,1547.640625,0.55542,16.830896103896105,2.035228766518089,21.029,15.431,31.00226195406423,0.542892519546938
yolo11n_b2_run9_20250719-210223.json,yolo11n.pt,2,,,0.06553966718763604,16.829645922746785,1547.05078125,0.55542,16.82964592274678,2.007289452332361,20.911,15.433,30.515870553234926,0.5515046963312901
yolo11n_b4_e100_run1_20250721-162506.json,yolo11n.pt,4,100.0,,0.06435448625004256,22.925923420647223,1652.9810498046875,0.74406,22.92592342064715,2.115798880873391,27.3,15.617,62.1557288866921,0.3688465058858926
yolo11n_b4_e100_run1_20250722-121413.json,yolo11n.pt,4,100.0,,0.05882182403125284,23.094412314366757,1366.7033923339843,0.74406,23.09441231436676,3.22854394591551,28.592,11.771,68.00197147702772,0.33961386431522006
yolo11n_b4_e100_run2_20250722-121918.json,yolo11n.pt,4,100.0,,0.05924614834375859,22.985997154335493,1420.7146044921874,0.74406,22.985997154335454,3.12105759753155,29.467,12.776,67.51493745705055,0.34045794930874335
yolo11n_b4_e100_run3_20250722-122423.json,yolo11n.pt,4,100.0,,0.059536824156241154,22.93312776944863,1465.6440222167969,0.74406,22.93312776944861,3.1625596215439526,28.804,12.998,67.18531021243071,0.3413413988405685
yolo11n_b4_e100_run4_20250722-122927.json,yolo11n.pt,4,100.0,,0.05915330799998969,23.36051090238175,1485.2030322265625,0.74406,23.36051090238175,3.0982932290551326,29.066,12.948,67.62090126896533,0.34546287411142623
yolo11n_b4_e10_run1_20250721-152146.json,yolo11n.pt,4,10.0,,0.06156517187498593,20.67894111776447,1627.56171875,0.62517,20.67894111776447,4.532516851541419,28.053,14.835,64.97179944729771,0.31827564102697087
yolo11n_b4_e10_run1_20250721-181623.json,yolo11n.pt,4,10.0,,0.06438400281246004,20.082295938104473,1660.43671875,0.62517,20.082295938104448,3.804850511814653,25.595,15.025,62.12723386663826,0.3232446495398933
yolo11n_b4_e10_run2_20250721-152234.json,yolo11n.pt,4,10.0,,0.05721827031247813,21.72318172043012,1672.3560546875,0.62517,21.72318172043011,5.411421250147467,33.479,14.957,69.90774062472283,0.3107407209316636
yolo11n_b4_e10_run2_20250721-181713.json,yolo11n.pt,4,10.0,,0.06217091781239788,20.51712177502578,1706.4437744140625,0.62517,20.5171217750258,4.134058730451471,27.761,15.257,64.33876385853091,0.3188920729055217
yolo11n_b4_e10_run3_20250721-152322.json,yolo11n.pt,4,10.0,,0.05953971468742338,21.586121276595726,1738.97734375,0.62517,21.586121276595744,5.06096471484108,30.829,14.961,67.18204850324759,0.3213078755041572
yolo11n_b4_e10_run3_20250721-181802.json,yolo11n.pt,4,10.0,,0.060657909062433644,20.76256979166666,1772.29296875,0.62517,20.762569791666667,4.248631308693714,27.514,15.021,65.94358529376444,0.314853517581337
yolo11n_b4_e10_run4_20250721-181850.json,yolo11n.pt,4,10.0,,0.05944607843742915,21.10553715498938,1772.19140625,0.62517,21.105537154989385,4.6203701812383855,28.028,14.99,67.28787003519936,0.31366035429489353
yolo11n_b4_e10_run5_20250721-181939.json,yolo11n.pt,4,10.0,,0.06006974125002671,20.960705263157923,1772.19140625,0.62517,20.960705263157895,4.492194920956463,27.45,15.217,66.58926635543351,0.31477603539399235
yolo11n_b4_run10_20250719-210628.json,yolo11n.pt,4,,,0.0681262343751996,16.603608478803004,1678.04296875,0.58282,16.603608478802993,2.336801852230194,23.105,15.191,58.71453246586815,0.2827853306752462
yolo11n_b4_run1_20250719-210316.json,yolo11n.pt,4,,,0.07773728750021291,16.596213362068937,1571.71484375,0.58282,16.596213362068966,2.265736192813476,23.56,14.967,51.4553585367774,0.32253615238550704
yolo11n_b4_run2_20250719-210337.json,yolo11n.pt,4,,,0.06817212187490895,16.646567237163826,1629.79296875,0.58282,16.646567237163815,2.339543324923808,23.356,15.006,58.67501098674497,0.28370795262269966
yolo11n_b4_run3_20250719-210359.json,yolo11n.pt,4,,,0.06812524062513603,16.71959466019417,1672.09765625,0.58282,16.719594660194176,2.369751584267122,23.48,15.176,58.71538894094017,0.2847566023451168
yolo11n_b4_run4_20250719-210421.json,yolo11n.pt,4,,,0.06699602812523153,16.802789976133635,1672.41015625,0.58282,16.802789976133653,2.4324179752843946,23.861,15.461,59.70503195388012,0.2814300474558519
yolo11n_b4_run5_20250719-210442.json,yolo11n.pt,4,,,0.06838365937494473,16.682888888888876,1672.72265625,0.58282,16.68288888888889,2.416712885559474,23.877,15.343,58.493506146960755,0.2852092477919568
